date,1. open,2. high,3. low,4. close,5. volume
9/13/2017,4139.5768,4377.65,3727.744,4172.56,51322
9/14/2017,3863.2095,4179.14,3202.8063,3865.34,89857
9/15/2017,3219.8811,3921.74,2923.9509,3227.79,131890
9/16/2017,3697.1427,3890.3542,2972.01,3700.01,94055
9/17/2017,3677.8984,3872.9,3465.46,3678.93,42536
9/18/2017,3668.9434,4107.7554,3463,3662.99,38041
9/19/2017,4081.2664,4122.7,3659.42,4101.6,37977
9/20/2017,3897.3165,4119.7,3823.0325,3888.8,28860
9/21/2017,3878.2917,4050,3556.3493,3874.46,39188
9/22/2017,3590.951,3914,3499.5491,3617.05,38156
9/23/2017,3596.4031,3814.7152,3514,3612.18,27576
9/24/2017,3780.8678,3810.25,3552,3779.17,18611
9/25/2017,3658.0315,3977.1121,3615,3664.22,22852
9/26/2017,3928.2738,3986.7152,3658.39,3918,24978
9/27/2017,3880.8741,4230.861,3850.61,3888.03,26969
9/28/2017,4203.4853,4283.9038,3870,4199.29,31317
9/29/2017,4191.8465,4270.01,3975.7907,4184.84,27980
9/30/2017,4174.887,4389.1533,4022.02,4164.82,22962
10/1/2017,4368.7575,4423.9767,4154.28,4326.09,16341
10/2/2017,4411.8803,4492.6434,4216,4377.22,16928
10/3/2017,4397.3415,4453,4208.7047,4391.48,20736
10/4/2017,4310.2153,4425,4163.1674,4315.83,21760
10/5/2017,4212.2462,4362.5007,4126.3037,4219.53,18281
10/6/2017,4325.2729,4420.1425,4137.96,4301.09,15035
10/7/2017,4371.7861,4473.8126,4278.4,4362.95,14543
10/8/2017,4433.7385,4633.1675,4312.82,4423.3,14620
10/9/2017,4623.2966,4881.4652,4404.5,4597.98,24175
10/10/2017,4779.9217,4935.5785,4541,4764.7,25832
10/11/2017,4775.1088,4909.97,4700,4749.29,19315
10/12/2017,4829.8272,5446.5398,4700,4822.01,30738
10/13/2017,5445.9908,5857.0524,4793.66,5445,47018
10/14/2017,5641.5075,5859.8645,5380,5653.6,37422
10/15/2017,5832.9102,5886.2266,5425.3131,5801.29,24838
10/16/2017,5706.7091,5830,5415,5679.7,23037
10/17/2017,5759.8332,5807.11,5504.7617,5745.72,20881
10/18/2017,5595.9205,5776.31,5089.4009,5597.31,30738
10/19/2017,5556.7891,5731.3885,5101.36,5582.05,30071
10/20/2017,5698.8854,6092.8313,5512.06,5698.69,25747
10/21/2017,5996.221,6180.6621,5589.8,5977.29,28926
10/22/2017,6006.0186,6180,5706.3062,6013.46,28569
10/23/2017,5979.6347,6071.07,5571.5176,5969,29305
10/24/2017,5945.5373,6045.34,5436.8863,5871.17,37910
10/25/2017,5499.6207,5870,5326.688,5523.4,33034
10/26/2017,5702.6216,5955.34,5366,5735.88,25683
10/27/2017,5880.6258,5989.4422,5664.7106,5890,22161
10/28/2017,5753.6335,5994.06,5640.9728,5771.89,19129
10/29/2017,5715.268,6286.124,5646.18,5730.69,67937
10/30/2017,6148.9891,6316.85,5683,6137.37,28531
10/31/2017,6127.9666,6470.5244,6024.03,6119.99,26455
11/1/2017,6453.8842,6737.1603,6072.81,6434.21,32424
11/2/2017,6730.9479,7300.894,6340.01,6741.59,47779
11/3/2017,7017.0522,7403.8402,6700,7030,49619
11/4/2017,7129.5404,7500,6904.9185,7146.82,34608
11/5/2017,7362.4993,7597.7533,6994,7388.83,25906
11/6/2017,7378.5315,7590,6916.2591,7372.72,32656
11/7/2017,6945.0282,7421.39,6922.07,6967.68,35302
11/8/2017,7083.2436,7828.1397,6833.0619,7130.28,48660
11/9/2017,7370.8512,7888,6999.6879,7450.32,45600
11/10/2017,7076.5078,7490,6306.977,7148,56869
11/11/2017,6537.4878,7343.18,6141.881,6588.18,64128
11/12/2017,6310.3873,6820,5320.0293,6355.13,89037
11/13/2017,5855.1995,6720.261,5555.55,5870.37,82854
11/14/2017,6480.9232,6775.75,5846,6525.17,49347
11/15/2017,6569.2932,7298.1406,6466.88,6609,41422
11/16/2017,7262.2327,7974.8407,6609,7294,49996
11/17/2017,7865.6832,8003.5204,7120.85,7846.96,49305
11/18/2017,7679.8043,7997,7409.9639,7674.99,40855
11/19/2017,7775.2697,8121.0411,7431.54,7771.03,28259
11/20/2017,8062.4817,8311.289,7675,8016.58,28514
11/21/2017,8241.1848,8387.3339,7804.4151,8226.17,37589
11/22/2017,8097.2286,8354.46,7770,8095.23,31536
11/23/2017,8224.0053,8310.89,7996.3529,8214.69,30020
11/24/2017,8001.2643,8346.7826,7877.8917,7989,32481
11/25/2017,8184.3773,8740.9802,7876,8199.19,32559
11/26/2017,8725.9254,9387.5143,8114.78,8717.99,37898
11/27/2017,9239.8053,9716.4879,8538.2,9271.06,39748
11/28/2017,9701.8064,9953.3686,9267,9708.07,37291
11/29/2017,9889.1237,11358.4481,8679.4489,9868.82,83330
11/30/2017,9731.4619,11395,8856.0744,9824.68,79473
12/1/2017,9897.4036,10904.0207,9000,9947.67,55251
12/2/2017,10772.6067,11192.9588,9370.11,10840.45,40010
12/3/2017,10896.9378,11843.309,10478.8865,10872,42230
12/4/2017,11175.5096,11800.01,10513.16,11250,35537
12/5/2017,11583.8089,11868.0619,10850,11613.07,34953
12/6/2017,11659.4713,13663.5964,11384.25,11677,48330
12/7/2017,13584.5604,16601.4255,11659.8,13623.5,67947
12/8/2017,16556.5309,17100.8037,13085.9,16599.99,82211
12/9/2017,15849.85,16666.66,12789.0015,15800,67802
12/10/2017,14680.4937,15998.5,12549.0291,14607.49,71195
12/11/2017,14944.2578,17439.6943,13011,14691,55294
12/12/2017,16572.4426,17270,14677.19,16470,47842
12/13/2017,16323.8792,17428.42,14968.3515,16650.01,48750
12/14/2017,16001.1979,17107.03,15430.1632,16250,47590
12/15/2017,16366.8178,17976.0675,15852.69,16404.99,42599
12/16/2017,17496.0898,19564.1047,16337.19,17471.5,38596
12/17/2017,19173.5914,19795.9019,17269.99,19187.78,37685
12/18/2017,18903.3328,19666,17553.6925,18953,41515
12/19/2017,18901.6701,19220,16466.0408,18940.57,57570
12/20/2017,17266.4594,19160.79,15311.5792,17700,71898
12/21/2017,16409.7594,17950,14319.1801,16466.98,81717
12/22/2017,15364.0017,17281.17,11078.2092,15600.01,134039
12/23/2017,13353.5027,15795.61,11159.93,14009.79,100860
12/24/2017,13603.4714,15756.22,11671.5139,14619,85981
12/25/2017,13505.8382,14619.1,12488,14157.87,52189
12/26/2017,13668.5821,16026.7573,13210,13911.28,47366
12/27/2017,15700.3918,16506.5814,13746.95,15764.44,50996
12/28/2017,15432.85,16480.52,13214.1144,15364.93,62497
12/29/2017,14245.0824,15474.19,13500,14470.07,52977
12/30/2017,14336.5202,15111,11736.9344,14340,65305
12/31/2017,12360.1169,14463.28,12050,12640,51481
1/1/2018,13746.3783,14296.06,12491.21,13880,35464
1/2/2018,13380.2901,15407.8657,12801.38,13443.41,47749
1/3/2018,14701.8524,15376.9143,12910.58,14678.94,49533
1/4/2018,15011.7399,15500,13986.8799,15155.62,54304
1/5/2018,15112.9081,17147.5516,14192.37,15143.67,59753
1/6/2018,16939.848,17200,14810,16928,48081
1/7/2018,17109.7963,17234.99,15638.8546,17149.67,34442
1/8/2018,16202.7438,17149.97,13079.6747,16124.02,58600
1/9/2018,14902.9304,16300,13900,14999.99,46703
1/10/2018,14414.8101,15367.18,13213.8497,14403.51,49986
1/11/2018,14902.9688,14953.483,11910.21,14890.02,77191
1/12/2018,13253.188,14973.07,12581.4382,13243.83,50143
1/13/2018,13775.7877,14588.6556,12807.27,13781.41,36302
1/14/2018,14199.2727,14619.1,12707.6306,14197.78,36074
1/15/2018,13508.2076,14365.81,13072.22,13647.99,31368
1/16/2018,13531.2983,14394.36,10365.671,13607.04,71530
1/17/2018,11056.1359,13607.04,9199.7827,11386.34,63218
1/18/2018,11091.4398,11895.366,9222,11191.35,58515
1/19/2018,10987.6254,12146,10619.8488,11247.57,34133
1/20/2018,11434.5798,13214.6265,11025.18,11552,25405
1/21/2018,12734.4693,13052.12,10966.3254,12775.99,23239
1/22/2018,11503.5287,12791.88,9979.7684,11558.87,26341
1/23/2018,10771.0424,11910.78,9910.7574,10808.99,30756
1/24/2018,10824.8252,11521.2528,9927.54,10851.82,28665
1/25/2018,11384.6395,11700.8555,10488.13,11400.96,21621
1/26/2018,11153.4746,11741.82,10273.7534,11155.54,22706
1/27/2018,11050.4974,11641.7885,10263.32,11092.95,24463
1/28/2018,11486.5634,12184.222,10815.84,11446.54,20319
1/29/2018,11868.7516,11989.15,11103.1522,11685.58,18810
1/30/2018,11238.2422,11820.01,9879.9778,11162.62,23086
1/31/2018,10182.751,11222.36,9679.8281,9971,31241
2/1/2018,10292.2173,10344.4911,8869.7899,10149,26301
2/2/2018,9196.2184,10187.56,7982.1722,8998.99,47837
2/3/2018,8929.4083,9498.6949,7625.25,8838.83,56966
2/4/2018,9215.7847,9491.2,7965.6914,9225.86,30064
2/5/2018,8209.6328,9350.09,6749.233,8191,45044
2/6/2018,6988.2047,8335.56,6033.1455,6874.27,79754
2/7/2018,7770.6785,8602.0472,5920.72,7737.37,90990
2/8/2018,7629.2189,8692.4962,7213.8,7588.01,47373
2/9/2018,8331.4978,8768.7564,7565.5,8259.76,36370
2/10/2018,8695.2505,9079.3971,7753.32,8693.98,32205
2/11/2018,8553.8796,9090.8,7832.3407,8560,26156
2/12/2018,8080.161,8988.5583,7820,8067,19334
2/13/2018,8879.6303,8995,8067,8899,97747
2/14/2018,8522.0511,9472.9884,8360.13,8522.99,128881
2/15/2018,9466.5723,10198.0159,8504.57,9490.98,124841
2/16/2018,10010.8679,10284.6024,9350,10018,100828
2/17/2018,10170.2281,11105.0624,9707.51,10196,100695
2/18/2018,11078.1953,11266.7036,10053.5,11101,119139
2/19/2018,10419.9923,11300,10153.15,10421.06,86807
2/20/2018,11170.8422,11797.0066,10307.51,11173,101617
2/21/2018,11193.5615,11780,10249.3024,11233.41,111781
2/22/2018,10476.0252,11275.74,9753.526,10449.4,129879
2/23/2018,9845.1392,10935,9596.1687,9843.34,112439
2/24/2018,10167.7982,10527.3531,9389.423,10166.1,93777
2/25/2018,9714.1068,10540.63,9316.3576,9689.99,69804
2/26/2018,9610.1268,10452.7797,9260,9590.04,102033
2/27/2018,10322.2865,10851.5933,9376.34,10324.7,91311
2/28/2018,10592.5757,11066.5049,10150,10566.3,76611
3/1/2018,10329.5901,11064.75,10232.0698,10314.9,76552
3/2/2018,10929.2678,11196.5445,10223.41,10903.13,62010
3/3/2018,11042.5018,11537.9132,10774.01,11029.99,62491
3/4/2018,11465.2325,11545.7559,11022.85,11445,56133
3/5/2018,11508.686,11712.4717,11054.91,11463.27,64951
3/6/2018,11429.4948,11688,10572.3344,11419.24,106560
3/7/2018,10731.1739,11420.01,9669.1202,10723.76,154716
3/8/2018,9899.5891,10911.78,9078.1787,9913.03,153665
3/9/2018,9284.1131,10150,8395.4176,9285.32,199895
3/10/2018,9244.4701,9521.8697,8366,9230,130337
3/11/2018,8793.2277,9743.0545,8467.255,8791.47,125153
3/12/2018,9507.0722,9873.696,8450,9535.04,132677
3/13/2018,9138.5704,9892,8742.07,9120.75,151325
3/14/2018,9150.8011,9482.79,7962.9994,9142.32,141919
3/15/2018,8205.2056,9356.14,7718.0071,8196.69,158671
3/16/2018,8259.091,8619.6723,7682,8265.05,152800
3/17/2018,8274.7885,8613.06,7763.9444,8258.54,100224
3/18/2018,7860.6715,8356.4,7290.7672,7860.83,153718
3/19/2018,8228.1068,8737.0032,7325.37,8188.24,142198
3/20/2018,8588.1312,9057.426,8114.17,8596.93,132704
3/21/2018,8914.6007,9190.0606,8313.01,8904.02,95031
3/22/2018,8896.9981,9188.1,8475.501,8893.79,134923
3/23/2018,8718.7816,9099.59,8330.5803,8704.67,98873
3/24/2018,8927.7984,9038.6461,8265,8920.79,98353
3/25/2018,8550.1038,9020,8384.9743,8547,62603
3/26/2018,8393.9959,8680,7846.1583,8453.9,117623
3/27/2018,8143.0967,8500,7735.6959,8149.66,135771
3/28/2018,7810.9328,8211.62,7736.8624,7791.7,78638
3/29/2018,7944.7397,8104.98,6921.0557,7932.41,200854
3/30/2018,7098.6465,7968,6578.9321,7088.38,212366
3/31/2018,6856.702,7302.35,6550,6850,122441
4/1/2018,6968.1597,7231.73,6444.9697,6928.62,148631
4/2/2018,6827.9754,7136.8258,6427.16,6813.52,131402
4/3/2018,7065.6408,7520.4202,6759.96,7052.76,139743
4/4/2018,7358.7821,7506.84,6728.2271,7416.27,123070
4/5/2018,6806.4842,7430,6584.8346,6799.95,131603
4/6/2018,6786.6197,6928.7,6519.0637,6771.69,105664
4/7/2018,6622.4455,7085.4853,6510,6618.33,104994
4/8/2018,6916.8375,7137.2082,6600.99,6904.9,65647
4/9/2018,7013.3321,7166.477,6624.5574,7027.26,116140
4/10/2018,6797.9022,7175.83,6611.49,6780.1,80479
4/11/2018,6857.2144,7013.3163,6653.21,6835.67,82668
4/12/2018,6955.2868,8016.0081,6762.1627,6940.94,181286
4/13/2018,7930.5513,8233.8524,6758.45,7923.78,176891
4/14/2018,7895.1778,8239.33,7753.32,7896.92,101868
4/15/2018,8018.8872,8426.4426,7835,8000.41,91453
4/16/2018,8363.9521,8422.8133,7901.9981,8354.22,115703
4/17/2018,8077.2466,8424.99,7842.5682,8048.15,99740
4/18/2018,7910.0748,8248.1034,7806.81,7890.87,93261
4/19/2018,8183.7726,8313.0551,7870.35,8172.84,92954
4/20/2018,8287.8438,8903.1198,8074.44,8271.31,126366
4/21/2018,8873.9016,9057.603,8216.9,8861,88943
4/22/2018,8935.3068,9060.1701,8608,8920.71,69721
4/23/2018,8843.6293,9036.52,8760,8789.96,65581
4/24/2018,8950.5646,9726.9489,8771.22,8946.95,137039
4/25/2018,9550.5037,9737.16,8752.2022,9648,184373
4/26/2018,8873.5378,9755.53,8658.0632,8864.99,155737
4/27/2018,9271.4222,9387.6639,8647.29,9274.48,105238
4/28/2018,9000.0145,9472.7451,8883.6769,8921.43,87252
4/29/2018,9348.7016,9562.3272,8854.47,9345.11,107702
4/30/2018,9407.4622,9538.75,9127.9935,9393.99,73025
5/1/2018,9244.7227,9443.96,8835.7279,9242.17,86077
5/2/2018,9071.1083,9271.0862,8815.91,9066.9,63109
5/3/2018,9244.3981,9824.222,8975.23,9222,62356
5/4/2018,9738.7446,9817.0532,9165.19,9732.43,63421
5/5/2018,9705.9652,9994.2297,9527.38,9696.57,85643
5/6/2018,9859.8968,9964.3958,9429.9316,9823.28,85199
5/7/2018,9644.7615,9918.41,9182.3687,9623.54,95084
5/8/2018,9363.5328,9634.5,9048.8144,9359.52,91366
5/9/2018,9188.9685,9450,8972.8803,9167.69,75580
5/10/2018,9314.7829,9395.5087,8974.62,9308.49,62232
5/11/2018,8930.0055,9393,8345.6449,9020.99,126810
5/12/2018,8413.0298,9018.38,8190.5122,8411.42,130464
5/13/2018,8478.4676,8767.0101,8208.81,8481.6,85006
5/14/2018,8686.9653,8886.1817,8280.3963,8696.58,117087
5/15/2018,8672.5391,8900.9,8286.57,8674.36,86649
5/16/2018,8439.026,8865,8113.4717,8474.99,81303
5/17/2018,8334.8212,8505.33,7989.9798,8346.59,86017
5/18/2018,8056.2209,8500,7923.9503,8067.03,68400
5/19/2018,8237.9305,8415.4183,7929.53,8248.87,54701
5/20/2018,8228.4359,8596.707,8141.08,8231.2,57416
5/21/2018,8520.8777,8651.1181,8170.71,8518.48,64031
5/22/2018,8395.8815,8589.1,7950.028,8391.76,77875
5/23/2018,7983.9596,8417.65,7434.185,7984.08,125744
5/24/2018,7504.638,8032.01,7316.3192,7502.89,116805
5/25/2018,7580.499,7733.99,7267.24,7586.88,77387
5/26/2018,7469.1654,7661.07,7300.1813,7471.18,61746
5/27/2018,7341.0801,7622.87,7234.3481,7335.99,51830
5/28/2018,7348.6618,7442.8893,7072.4773,7347.39,80831
5/29/2018,7110.3864,7518.009,7050.5771,7112.5,78921
5/30/2018,7470.4118,7566.2093,7026.9,7469.45,58540
5/31/2018,7385.0771,7604.3972,7273.89,7375.73,51176
6/1/2018,7492.7449,7607.9317,7330.22,7492.28,49490
6/2/2018,7523.8338,7697.3513,7348.45,7511.6,41682
6/3/2018,7637.3893,7775.478,7438.92,7642,34983
6/4/2018,7713.4935,7790.69,7458.8827,7703.67,43710
6/5/2018,7499.6597,7764.44,7376.5325,7488.26,48654
6/6/2018,7623.1624,7697.474,7360,7617.98,46203
6/7/2018,7657.3082,7755.5297,7482.61,7658.57,37425
6/8/2018,7691.1113,7750,7542.3902,7689.28,35607
6/9/2018,7616.6543,7697,7463.0694,7618.11,24385
6/10/2018,7497.2385,7686.45,6634.2785,7492.7,96616
6/11/2018,6772.4431,7498,6627.7,6781.17,67526
6/12/2018,6882.0986,6919.97,6459.2252,6880.61,72640
6/13/2018,6556.1384,6880.76,6132.6823,6557.67,103007
6/14/2018,6304.9359,6723.5562,6120,6307.4,91025
6/15/2018,6642.4155,6708.1,6270.69,6646.1,56934
6/16/2018,6401.739,6666.66,6343.4604,6390.6,36588
6/17/2018,6497.4844,6579.8011,6333.63,6487.92,28275
6/18/2018,6454.0727,6834.5805,6381.2794,6453.41,49428
6/19/2018,6723.9548,6855.6152,6381.25,6707.5,42215
6/20/2018,6739.6746,6841.81,6566.2998,6736.52,42276
6/21/2018,6766.798,6809.26,6558.95,6756.58,31580
6/22/2018,6721.3417,6792.2,5936.5666,6718.33,100786
6/23/2018,6075.2343,6737.97,5940,6050.45,56352
6/24/2018,6173.2179,6267.6185,5780.5565,6177.38,78764
6/25/2018,6167.4334,6356.5048,5780,6153.4,62511
6/26/2018,6262.6212,6365.34,6062.2214,6253.61,50913
6/27/2018,6093.3637,6277,6013.312,6068,47981
6/28/2018,6141.7066,6181.11,5838.8186,6135.64,77908
6/29/2018,5861.3507,6217.0219,5794.8144,5848.33,95497
6/30/2018,6225.8936,6549.7742,5774.72,6204.24,56239
7/1/2018,6439.911,6510,6190.28,6385.71,33770
7/2/2018,6365.7061,6690.6495,6259.34,6349.99,54676
7/3/2018,6634.5743,6693.9642,6270.69,6612.98,41200
7/4/2018,6534.1254,6773.2447,6433.3862,6507.99,36247
7/5/2018,6609.7886,6792.28,6413.2,6584.25,41615
7/6/2018,6567.3501,6700,6445.31,6533.69,34431
7/7/2018,6652.0277,6858.6787,6449.76,6596.53,32624
7/8/2018,6795.3534,6823.7289,6510,6759.99,27845
7/9/2018,6738.9902,6857.5605,6658.6382,6706.6,33715
7/10/2018,6697.2122,6814.72,6309.9933,6666.75,47951
7/11/2018,6362.8622,6683.9,6270.84,6299.46,37576
7/12/2018,6415.1909,6415.6649,6088.6957,6380,45295
7/13/2018,6262.1388,6380,6072,6243.88,38428
7/14/2018,6221.8298,6337.25,6121.01,6215.59,26524
7/15/2018,6251.0754,6389.8313,6180,6243.98,24884
7/16/2018,6348.6254,6750.6047,6227.76,6349.3,50599
7/17/2018,6733.0012,7476.153,6333.63,6721.04,66733
7/18/2018,7327.4733,7576.5894,6657.95,7310.71,80044
7/19/2018,7378.6664,7599.98,7239.15,7378.1,60692
7/20/2018,7475.6775,7688.6909,7278.84,7471.42,69084
7/21/2018,7339.0631,7696.88,7226.6182,7330.84,36987
7/22/2018,7415.6397,7581.3161,7212,7409.92,38656
7/23/2018,7403.7283,7814.7744,7336.15,7396.6,77323
7/24/2018,7718.233,8499.8433,7369.86,7719.62,102344
7/25/2018,8385.0038,8496.96,7691.14,8403.83,76188
7/26/2018,8173.8423,8475,7862.7036,8174.06,62853
7/27/2018,7938.1085,8314.23,7808.4086,7926,62767
7/28/2018,8191.1163,8274.98,7798.48,8183.05,33731
7/29/2018,8239.1518,8307.7242,8051.43,8237.74,23772
7/30/2018,8210.5101,8299.99,7864.2169,8216.74,58780
7/31/2018,8175.5777,8295,7655.1852,8160.21,83922
8/1/2018,7732.7088,8162.37,7441.827,7725.43,71374
8/2/2018,7626.6576,7761.56,7440,7602.01,46375
8/3/2018,7532.0791,7709.98,7295.5124,7536.37,38573
8/4/2018,7420.238,7542.92,6989.6135,7416.98,35920
8/5/2018,7007.4277,7494.48,6903.1382,7009.99,30826
8/6/2018,7080.0253,7140.1338,6834.3834,7032.61,68227
8/7/2018,6937.3157,7157.93,6674.1846,6936.11,113972
8/8/2018,6718.1829,7155,6128.0418,6717.68,115431
8/9/2018,6288.9369,6717.68,6121,6283.59,82750
8/10/2018,6518.2364,6627,6026.1625,6543.76,99218
8/11/2018,6136.972,6584.05,5995.75,6139.99,85774
8/12/2018,6222.9994,6494.13,6000,6239.98,73350
8/13/2018,6311.6227,6543.901,6144.5153,6310.82,112585
8/14/2018,6250.947,6544.37,5872.8918,6252.63,141643
8/15/2018,6190.2778,6624.513,5880,6193.62,164987
8/16/2018,6268.424,6628.5,6186.02,6272.3,105655
8/17/2018,6315.3911,6587.2033,6208.37,6313.51,102471
8/18/2018,6581.1763,6601.8845,6290.64,6580.15,85500
8/19/2018,6389.3114,6615,6303,6399.28,78899
8/20/2018,6481.6345,6545,6234.414,6481.99,101491
8/21/2018,6254.2365,6522.99,6215.7665,6260.82,95624
8/22/2018,6480.4116,6850.8455,6246.05,6479.27,148763
8/23/2018,6362.0347,6906.81,6250,6355.76,89540
8/24/2018,6525.3111,6718.4385,6344.8,6525.01,82159
8/25/2018,6689.6481,6793.0242,6445.32,6692.94,57480
8/26/2018,6732.9728,6800,6564.7624,6732.4,59409
8/27/2018,6702.9593,6939.7702,6558.95,6700.46,86244
8/28/2018,6898.4279,7130.4854,6641.35,6904.51,114848
8/29/2018,7077.245,7132.06,6861.17,7080.94,90739
8/30/2018,7034.4798,7124.06,6791.8553,7032.96,101257
8/31/2018,6984.9259,7091.5375,6792.85,6984.01,90820
9/1/2018,7013.4838,7274.4589,6879,7017.35,87677
9/2/2018,7199.1678,7379.7302,7015.22,7185.01,109835
9/3/2018,7300.5688,7346.243,7130.63,7290.31,78094
9/4/2018,7263.9886,7411.5519,7184,7258.99,83869
9/5/2018,7358.733,7411.85,6715.0813,7361,143455
9/6/2018,6597.9301,7387,6277.1436,6679.3,155318
9/7/2018,6512.2254,6705.59,6253.29,6493.09,100053
9/8/2018,6397.602,6525,6114.5703,6400,86195
9/9/2018,6184.3471,6465.46,6113.23,6178.31,76776
9/10/2018,6246.3219,6451.51,6094.38,6236.04,72446
9/11/2018,6314.8966,6404.0283,6170.3513,6301.99,77963
9/12/2018,6290.8778,6405,6162.06,6279.99,75353
9/13/2018,6334.9452,6531.8764,6192.89,6322.45,86424
9/14/2018,6487.2714,6587.122,6324.37,6485.7,79725
9/15/2018,6477.8345,6587,6384.36,6476.51,52019
9/16/2018,6514.6406,6570.1,6379.6532,6520.15,49523
9/17/2018,6498.9777,6538.7585,6203.109,6499.98,73809
9/18/2018,6250.4833,6530.24,6200,6254.52,66187
9/19/2018,6335.5528,6523.6322,6114.6214,6332.34,83973
9/20/2018,6393.5072,6550.8265,6100,6388.4,63479
9/21/2018,6493.8788,6782.6413,6333.63,6492.98,107625
9/22/2018,6759.4673,6832.8063,6483.83,6749.45,73381
9/23/2018,6722.0229,6826.28,6624.79,6710.01,63042
9/24/2018,6707.6918,6774.91,6558.412,6702.22,81806
9/25/2018,6583.7012,6721.68,6330.4503,6581.52,89088
9/26/2018,6442.4044,6579.59,6324.96,6428.99,73335
9/27/2018,6465.3112,6736.0861,6379.44,6461.51,70457
9/28/2018,6690.4081,6814.3335,6431.95,6681.62,101311
9/29/2018,6633.9071,6792.28,6466.2348,6610.76,71540
9/30/2018,6596.2981,6658.8663,6454,6579.38,57218
10/1/2018,6623.4572,6660.7935,6507.373,6597.81,50412
10/2/2018,6605.1916,6638.15,6477.57,6571.2,66321
10/3/2018,6521.3876,6597,6427.0548,6500,61646
10/4/2018,6502.3775,6638.7736,6396.34,6456.77,52686
10/5/2018,6587.2231,6700.1623,6450.58,6547.56,48246
10/6/2018,6630.4328,6643.3757,6510,6582.12,35332
10/7/2018,6593.7508,6635.3841,6526.1431,6544.08,36916
10/8/2018,6609.1813,6713.6753,6493.92,6577.63,52723
10/9/2018,6660.559,6670.3837,6541.06,6604.75,44453
10/10/2018,6642.4949,6644.1495,6498.1969,6588.8,52309
10/11/2018,6603.6594,6607.0548,6170.6223,6517.55,118451
10/12/2018,6225.8042,6520.43,6055.28,6152.76,70662
10/13/2018,6282.9516,6325.7355,6109.79,6185.15,43484
10/14/2018,6316.6896,6397.3184,6168.83,6199.69,48959
10/15/2018,6317.5704,7403.4963,6143.08,6183,181980
10/16/2018,6685.3622,6810.3949,6149.28,6441.74,82874
10/17/2018,6704.7601,6745.7705,6386.4,6461.2,58647
10/18/2018,6666.763,6718.3584,6407.69,6437.29,60383
10/19/2018,6581.8201,6607.4202,6350,6396.18,54626
10/20/2018,6515.7359,6596.4335,6355.99,6383.46,42080
10/21/2018,6561.8565,6631.4019,6363.02,6412.86,26599
10/22/2018,6556.138,6598.8629,6401.01,6413.38,44276
10/23/2018,6539.2058,6553.4109,6372.53,6406.06,45241
10/24/2018,6509.7367,6584.1033,6354.26,6393.41,41176
10/25/2018,6524.5053,6536.5302,6393,6411.96,38360
10/26/2018,6492.3486,6558.4378,6361.73,6393.53,37650
10/27/2018,6519.0344,6544.9565,6377.81,6406.1,29984
10/28/2018,6490.918,6502.4864,6381.25,6407.66,23293
10/29/2018,6469.1304,6484.5979,6288.7375,6405.57,52184
10/30/2018,6329.2411,6420,6208.37,6266.52,41941
10/31/2018,6311.1426,6400.3947,6238.5286,6269.46,39693
11/1/2018,6354.1679,6419.7181,6199.25,6303.27,40689
11/2/2018,6392.9386,6436.5649,6288.01,6340.99,36553
11/3/2018,6421.252,6426.128,6328.33,6350.43,34182
11/4/2018,6378.663,6514.5565,6312.48,6335,35495
11/5/2018,6467.9055,6481.9589,6310.57,6421.76,33286
11/6/2018,6449.1362,6506.1125,6369.89,6403.2,43385
11/7/2018,6501.473,6594.2641,6378.24,6447.5,51700
11/8/2018,6550.3759,6563.1047,6442.47,6501,41445
11/9/2018,6465.1281,6511.27,6372.5477,6405.49,40966
11/10/2018,6404.2387,6451.0337,6307,6325,20031
11/11/2018,6421.4568,6453.0337,6323,6349.32,30015
11/12/2018,6433.9753,6471.8814,6269.46,6357.54,36245
11/13/2018,6428.7193,6471.2445,6298.5,6318,44946
11/14/2018,6352.0398,6388.6249,5544.0328,6260.91,146272
11/15/2018,5804.647,6298.47,5324,5595.91,150211
11/16/2018,5705.1453,5732.3009,5199.8,5585,106023
11/17/2018,5638.195,5649.1,5411.74,5508.71,62145
11/18/2018,5613.9604,5731.8396,5452.63,5503.36,58846
11/19/2018,5631.1568,5658.47,4811.6753,5559.26,227473
11/20/2018,4854.953,5559.69,4244.5261,4735.44,338956
11/21/2018,4496.4697,4897.36,4048.58,4352,203922
11/22/2018,4632.6412,4690.4343,4242.33,4538.01,115578
11/23/2018,4351.5547,4589.53,4184.0149,4275.23,135078
11/24/2018,4394.8852,4498.3314,3833.4923,4288.26,184977
11/25/2018,3889.2765,4376.88,3607.4897,3785.65,252223
11/26/2018,4048.169,4171.7363,3474.73,3938.89,238465
11/27/2018,3831.9838,4069.59,3522.28,3727.34,185918
11/28/2018,3864.5452,4406.5906,3548.76,3771.01,220082
11/29/2018,4270.5498,4457.4131,3771,4220.16,186835
11/30/2018,4302.9129,4409.77,3940.5083,4249.8,186377
12/1/2018,4039.3181,4316.429,3861,3971.06,119892
12/2/2018,4210.9366,4336.7465,3904.34,4140.39,97760
12/3/2018,4156.197,4265,3839.0018,4102.05,124256
12/4/2018,3900.6339,4115.15,3747,3834.34,131536
12/5/2018,3978.9556,4033.98,3730,3903.52,148330
12/6/2018,3746.6959,3913.62,3496.6652,3696.69,170447
12/7/2018,3483.0193,3844.79,3237.0804,3437.26,230015
12/8/2018,3418.1693,3604.2829,3210,3380.68,141964
